CREA-BA - Conselho Regional de Engenharia e Agronomia da Bahia,,,,,
SITAC - Sistema de Informações Técnicas e Administrativas do CREA-BA,,,,,
,,,,,
Relatório Gerencial:,RELATÓRIO GENÉRICO,,,,
Grupo:,RELATÓRIOS,,,,
Descrição:,,,,,
,,,,,
Data/Hora:,06/08/2025 às 16:08:18,,,,
Local:,SEDE - SALVADOR - CONSELHO REGIONAL DE ENGENHARIA E AGRONOMIA,,,,
,,,,,
NOME,CAMPUS,CNPJ,CÓDIGO MEC,CÓDIGO REGIONAL,TIPO DE CATEGORIA ACADÊMICA
4302 - COLÉGIO ESTADUAL APLICAÇÃO ANÍSIO TEIXEIRA,MURIÇOCA/SALVADOR,02025966000109,4302,,PÚBLICA
COLÉGIO ESTADUAL CIDADE DE CAMAÇARI,[TRANSFERIDO PARA OUTRO CONSELHO],13937065000100,,,
COLEGIO ESTADUAL DA BAHIA,,,,,
COLÉGIO ESTADUAL DA BAHIA,CENTRAL,04910305000191,,,PÚBLICA
29282977 - COLÉGIO ESTADUAL DE CASA NOVA,CASA NOVA,40631605000103,29282977,,PÚBLICA
COLEGIO ESTADUAL DE FEIRA DE SANTANA,DESATIVADA,00000000000000,,,
COLEGIO ESTADUAL DE ITABUNA,,,,,
COLEGIO ESTADUAL DEMOCRATICO PROFESSOR JOSUE BRANDAO,,,,,
25019 - COLÉGIO ESTADUAL DEPUTADO LUIS EDUARDO MAGALHÃES,LUIS EDUARDO MAGALHÃES,03892238000167,25019,,PÚBLICA
COLÉGIO ESTADUAL DE SEABRA,SEABRA,01952150000168,,,PÚBLICA
COLÉGIO ESTADUAL DE UBATÃ,,,,,
1 - COLEGIO ESTADUAL DO CAMPO DE CASTRO ALVES,,,1,,PÚBLICA
500060037 - COLÉGIO ESTADUAL DOUTOR JOSÉ CARVALHO BAPTISTA,RIO REAL,02000103000187,500060037,,PRIVADA
COLEGIO ESTADUAL DUQUE DE CAXIAS,,,,,
592512016 - COLÉGIO ESTADUAL EDILSON FREIRE,MARACÁS,03205577000128,592512016,,PÚBLICA
COLÉGIO ESTADUAL ERNESTO CARNEIRO RIBEIRO,CEECR,02052244000143,,,
COLÉGIO ESTADUAL GOVERNADOR ANTONIO CARLOS MAGALHÃES,VÁRZEA DA ROÇA,02212189000101,,,PÚBLICA
COLÉGIO ESTADUAL GOVERNADOR LUIZ VIANA FILHO,,,,,
COLÉGIO ESTADUAL GOVERNADOR ROBERTO SANTOS,,,,,
COLEGIO ESTADUAL HUMBERTO SOUZA LEAL,CETEB,13937065002072,,,
20716 - COLÉGIO ESTADUAL JOÃO CARDOSO DOS SANTOS,VALENÇA,06351008000189,20716,,PÚBLICA
COLÉGIO ESTADUAL JOÃO VILAS BOAS,,,,,
COLEGIO ESTADUAL JOSE AMANCIO FILHO,,01979278000115,,,
4280 - COLÉGIO ESTADUAL JOSÉ DE FREITAS MASCARENHAS,CAMAÇARI - BA,01988447000183,4280,,PÚBLICA
11510 - COLÉGIO ESTADUAL JOSÉ RIBEIRO DE ARAÚJO - CEJRA,CEJRA,01910252000110,11510,,PÚBLICA
COLÉGIO ESTADUAL JOSUÉ BRANDÃO,,,,,
COLÉGIO ESTADUAL LUIZ JOSÉ DE OLIVEIRA,FAZENDA GRANDE,01971644000190,,,PÚBLICA
COLÉGIO ESTADUAL LUIZ TARQUINIO,[TRANSFERIDO PARA OUTRO CONSELHO],00000000000000,,,
COLEGIO ESTADUAL LUIZ VIANA,SALVADOR,02159854000140,,,
COLEGIO ESTADUAL MANOEL DEVOTO,SALVADOR,00000000000000,,,
COLÉGIO ESTADUAL OSCAR OLIVEIRA NASCIMENTO,EUCLIDES DA CUNHA,01936401000110,,,PÚBLICA
COLÉGIO ESTADUAL OTTO ALENCAR,,03299190000188,,,
500067090 - COLEGIO ESTADUAL PEDRO CALMON,PEDRO CALMON,02072075000103,500067090,,PÚBLICA
COLEGIO ESTADUAL POLIVALENTE DE CANDEIAS,,,,,
COLÉGIO ESTADUAL POLIVALENTE DE ITAMBÉ,CEPI,02026304000153,,,
4185 - COLÉGIO ESTADUAL POLIVALENTE EDIVALDO MACHADO BOAVENTURA,JEQUIÉ,02013815000130,4185,,PÚBLICA
COLEGIO ESTADUAL PRESIDENTE COSTA E SILVA,,,,,
COLEGIO ESTADUAL REITOR EDGARD SANTOS,EDGARD SANTOS,01979307000149,,,
COLEGIO ESTADUAL REITOR MIGUEL CALMON,,,,,
1 - COLÉGIO ESTADUAL ROMULO ALMEIDA,,,1,,PÚBLICA
52714 - COLÉGIO ESTADUAL RÔMULO GALVÃO,SÃO FÉLIX - BA,04768785000106,52714,,PÚBLICA
COLEGIO ESTADUAL SETE DE SETEMBRO,SETE,02014300000155,,,
COLÉGIO ESTADUAL TEREZA BORGES DE CERQUEIRA,,,,,
COLÉGIO EUZÉBIO DE QUEIROZ,,,,,
COLEGIO FLORESTAL,[TRANSFERIDO PARA OUTRO CONSELHO],,,,
COLEGIO IMACULADA CONCEICAO DE ITIUBA,,,,,
COLEGIO JOANA D'ARC,JOANA D'ARC,13055330000126,,,
COLEGIO NORMAL DIOCESANO,VITÓRIA DA CONQUISTA,00000000000000,,,
COLEGIO NOSSA SENHORA DA GRACA,[TRANSFERIDO PARA OUTRO CONSELHO],,,,
14269 - COLÉGIO OBJETIVO DE BRUMADO,BRUMADO,07284770000152,14269,,PRIVADA
COLEGIO PAULO AFONSO,[TRANSFERIDO PARA OUTRO CONSELHO],,,,
COLEGIO POLITÉCNICO HUMBERTO RIBEIRO REIS,,06131369000110,,,
2014061064 - COLÉGIO POLIVALENTE DE ITANHÉM,CPI,01963914000110,2014061064,,PÚBLICA
29282927 - COLEGIO POLIVALENTE DE ITAPETINGA,ITAPETINGA,02084411000138,29282927,,PRIVADA
COLÉGIO PROFESSORA NICE PUBLIO DA SILVA LEITE,,,,,
COLÉGIO SALESIANO DE SALVADOR,Salesiano,15148505000175,,,
COLEGIO SANTANOPOLIS,,,,,
COLÉGIO SÃO SEBASTIÃO,,,,,
COLEGIO TECNICO COMERCIAL NOSSA SENHORA DAS MERCES,[TRANSFERIDO PARA OUTRO CONSELHO],,,,
COLEGIO TECNICO FUNDACAO JOSE CARVALHO,[TRANSFERIDO PARA OUTRO CONSELHO],,,,
42834 - COLÉGIO TÉCNICO FUNDAÇÃO JOSÉ CARVALHO,POJUCA,13962766000107,42834,,PRIVADA
0 - COL EST PRES HUMBERTO DE ALENCAR CASTELO BRANCO,CEHACB,00000000000000,0,,PÚBLICA
COMPLEXO ESCOLAR ALBERTO TORRES,CRUZ DAS ALMAS,00000000000000,,,
COMPLEXO ESCOLAR PRESIDENTE HUMBERTO DE ALENCAR C BRANCO,[TRANSFERIDO PARA OUTRO CONSELHO],,,,
COOPENAZA COOPERATIVA EDUCACIONAL DE NAZARÉ,COOPENAZA,02316563000119,,,
DEPARTAMENTO DE ENSINO SUPLETIVO DA BAHIA,,,,,
EDUCANDARIO RECANTO FELIZ,,,,,
ENGENHARIA FLORESTAL,,1,,,PÚBLICA
ESCOLA AGRÍCOLA DA BAHIA,CRUZ DAS ALMAS,00000000000000,,,PÚBLICA
ESCOLA AGROTECNICA CENECISTA PROFESSOR LUIZ ROGERIO,[TRANSFERIDO PARA OUTRO CONSELHO],,,,
ESCOLA AGROTECNICA DE CASA NOVA,[TRANSFERIDO PARA OUTRO CONSELHO],,,,
ESCOLA AGROTECNICA DE RIACHÃO DE JACUIPE,[TRANSFERIDO PARA OUTRO CONSELHO],07803573000100,,,
500005036 - Escola Agrotecnica de Ribeira do Pombal,,,500005036,,
ESCOLA AGROTECNICA PROFESSORA ANACI PAIM,[TRANSFERIDO PARA OUTRO CONSELHO],13937065002072,,,
ESCOLA ANGELINA ASSIS,[TRANSFERIDO PARA OUTRO CONSELHO],,,,
ESCOLA BAHIANA DE CIÊNCIA E TECNOLOGIA - FBE,FBE,01837688000121,,,
ESCOLA DE 2º GRAU JOAQUIM DA ROCHA MEDEIROS,SANTA MARIA DA VITÓRIA,00000000000000,,,PRIVADA
500004447 - Escola de Agricultura da Regiao de Irece ESAGRI,,,500004447,,
"ESCOLA DE EDUCAÇÃO BÁSICA E PROFISSIONAL ""FUNDAÇÃO BRADESCO""",,,,,
399 - ESCOLA DE ENGENHARIA DE AGRIMENSURA - EEA,SALVADOR - JOANA ANGÉLICA,15104201000106,399,,PRIVADA
ESCOLA DE ENGENHARIA ELETROMECANICA DA BAHIA,SALVADOR - NAZARÉ,15104201000106,,,
ESCOLA DE ENGENHARIA ELETROMECÂNICA DA BAHIA - ITABUNA,ITABUNA,04390848000206,,,PRIVADA
ESCOLA DE ENGENHARIA ELETROMECÂNICA DA BAHIA - ITABUNA,ITABUNA,04390848000206,,,PRIVADA
0 - ESCOLA DE ENSINO TÉCNICO IRMÃ SHEILA,DIAS D AVILA,41978438000126,0,,
20169 - ESCOLA DE FORMAÇÃO TÉCNICA DE SAÚDE DRA VALQUIRIA SATURNINO - JUAZEIRO,JUAZEIRO - BA,05793817000188,20169,,PRIVADA
ESCOLA DE FORMAÇÃO TECNICA EM SAUDE CARNEIRO DO VALE,,00625150000271,,,
21473 - ESCOLA DE FORMAÇÃO TÉCNICA JOSEFA GOMES - EFOTEJ,PAULO AFONSO,09537769000118,21473,,
1893 - ESCOLA DE NEGÓCIOS DO ESTADO DA BAHIA - ENEB,FEIRA DE SANTANA,04006586000233,1893,,
ESCOLA DE PRIMEIRO E SEGUNDO GRAUS PROFESSOR ADOLFO ARRUDA MELL,[TRANSFERIDO PARA OUTRO CONSELHO],,,,
0 - Escola de Processamento de Dados da Bahia,[SEM CADASTRO],,0,,PÚBLICA
ESCOLA DE SEGUNDO GRAU JOSE DE FREITAS MASCARENHAS,[TRANSFERIDO PARA OUTRO CONSELHO],,,,
29446570 - ESCOLA ESTADUAL INDIGENA TUPINAMBA SERRA DO PADEIRO,[TRANSFERIDO PARA OUTRO CONSELHO],10841520000180,29446570,,PÚBLICA
ESCOLA ESTADUAL JOSE DE FREITAS MASCARENHAS,[TRANSFERIDO PARA OUTRO CONSELHO],,,,
ESCOLA FAMÍLIA AGRÍCOLA DA REGIÃO DE ALAGOINHAS,[TRANSFERIDO PARA OUTRO CONSELHO],13341177000101,,,
30992 - ESCOLA FAMÍLIA AGRÍCOLA DE ANDARAÍ - EFAA,ANDARAÍ,16101150000121,30992,,PÚBLICA
ESCOLA FAMÍLIA AGRÍCOLA DE BOQUIRA,[TRANSFERIDO PARA OUTRO CONSELHO],13224985000180,,,
0 - Escola Família Agrícola de Caculé,,13236559000167,0,,PÚBLICA
ESCOLA FAMÍLIA AGRÍCOLA DE CACULÉ,[TRANSFERIDO PARA OUTRO CONSELHO],13236559000167,,,
ESCOLA FAMÍLIA AGRÍCOLA DE JABOTICABA,[TRANSFERIDO PARA OUTRO CONSELHO],13902291000155,,,
ESCOLA FAMILIA AGRICOLA DE SANTANA- PADRE ARTHUR BIRK,[TRANSFERIDO PARA OUTRO CONSELHO],16424657000116,,,
ESCOLA FAMILIA AGRICOLA DO LITORAL NORTE,[TRANSFERIDO PARA OUTRO CONSELHO],07491609000150,,,
ESCOLA FAMÍLIA AGRÍCOLA DO SERTÃO - EFASE,[TRANSFERIDO PARA OUTRO CONSELHO],02393242000118,,,
1 - ESCOLA FAMÍLIA AGRÍCOLA DOS MUNICÍPIOS INTEGRADOS NA REGIÃO DE IRARÁ,IRARÁ,08277270000156,1,,PÚBLICA
ESCOLA FAMILIA AGRICOLA JOSE NUNES DA MATA,ANGICAL,00826201000142,,,PÚBLICA
ESCOLA FAMILIA AGRÍCOLA MÃE JOVINA,[TRANSFERIDO PARA OUTRO CONSELHO],,,,
29377510 - ESCOLA FAMÍLIA AGRÍCOLA PADRE ANDRÉ,CORRENTINA,01547904000102,29377510,,PÚBLICA
ESCOLA FAMÍLIA AGRÍCOLA RIACHO DE SANTANA,[TRANSFERIDO PARA OUTRO CONSELHO],14396360000169,,,
500004269 - ESCOLA MEDIA DE AGRICULTURA DA REGIAO CACAUEIRA EMARC,ITAPETINGA,00000000000000,500004269,,PÚBLICA
ESCOLA MEDIA DE AGROPECUARIA REGIONAL CEPLAC - EMARC - TEIXEIRA,TEIXEIRA DE FREITAS,,,,PÚBLICA
ESCOLA MÉDIA DE AGROPECUARIA REGIONAL DA CEPLAC - EMARC - VALENÇA,VALENÇA,,,,PÚBLICA
ESCOLA NORMAL CENECISTA DE BAIXA GRANDE,[TRANSFERIDO PARA OUTRO CONSELHO],,,,
ESCOLA PROFISSIONALIZANTE EM AGROPECUARIA,[TRANSFERIDO PARA OUTRO CONSELHO],,,,
14063 - ESCOLA PROTEC CURSOS TECNICOS PROFISSIONALIZANTES - PROTEC,CAMAÇARI,08208278000160,14063,,PRIVADA
500003670 - Escola Tecnica Aureo de Oliveira Filho,,,500003670,,
0 - ESCOLA TECNICA AUREO DE OLIVEIRA FILHO,,,0,,
ESCOLA TÉCNICA DA BAHIA - ETEBA,ETEBA,,,,
ESCOLA TECNICA DE ALAGOINHAS-COLEGIO RENOVAÇÃO,ETA,02100090000118,,,PÚBLICA
2170 - ESCOLA TÉCNICA DE ALAGOINHAS - COLÉGIO RENOVAÇÃO,[TRANSFERIDO PARA OUTRO CONSELHO],02162985000420,2170,,PRIVADA
0 - ESCOLA TÉCNICA DE SAÚDE MARIA PASTOR,,,0,,PRIVADA
ESCOLA TECNICA ELETROMECANICA DA BAHIA,SALVADOR- NAZARÉ,00000000000000,,,
ESCOLA TÉCNICA EM MINERAÇÃO DE SERRINHA,[TRANSFERIDO PARA OUTRO CONSELHO],,,,
ESCOLA TÉCNICA FAMÍLIA AGRÍCOLA DIVINA PASTORA,MUNDO NOVO,14815153000100,,,PRIVADA
500003688 - ESCOLA TÉCNICA FEDERAL DA BAHIA,[NOME ANTIGO],,500003688,,
ESCOLA TECNICA MUNICIPAL PROF.RAIMUNDO DE ALCANTARA SILVA,[TRANSFERIDO PARA OUTRO CONSELHO],,,,
ESCOLA TECNICA PRECONST,PRECONST,10536409000180,,,
500070792 - ESCOLA TÉCNICA STAR BRASIL,SALVADOR,20706568000130,500070792,,PRIVADA
ETFABA- ESCOLA TÉCNICA DA FAMILIA AGRICOLA DA BAHIA,RIACHO DE SANTANA,14396360000169,,,
ETFBA - ESCOLA TECNICA FEDERAL DA BAHIA,SALVADOR - BARBALHO,00000000000000,,,
201352822 - FACBRAS- FACULDADE UNIBRAS DA BAHIA,JUAZEIRO,16682807000191,201352822,,PRIVADA
18708 - FACULDADE AGES DE SENHOR DO BONFIM - AGES - SENHOR DO BONFIM,SENHOR DO BONFIM - BA,18867222000171,18708,,PRIVADA
2658 - FACULDADE AMECTRABUCO,,03978208000178,2658,,
500059284 - FACULDADE ANHANGUERA DE FEIRA DE SANTANA,FEIRA DE SANTANA,38733648001979,500059284,,PRIVADA
500064075 - FACULDADE ANHANGUERA DE ITABUNA,ITABUNA,14793478001526,500064075,,PRIVADA
19260 - FACULDADE ANHANGUERA DE JEQUIÉ,JEQUIÉ,38733648006180,19260,,PRIVADA
500064172 - FACULDADE ANHANGUERA DE SALVADOR,SALVADOR - PARALELA,03395289000183,500064172,,PRIVADA
21553 - FACULDADE ANHANGUERA DE SANTO ANTÔNIO DE JESUS,SANTO ANTÔNIO DE JESUS - BA,38733648009600,21553,,PRIVADA
500038813 - FACULDADE ANHANGUERA DE TEIXEIRA DE FREITAS,TEIXEIRA DE FREITAS,38733648002193,500038813,,PRIVADA
18625 - FACULDADE ANHANGUERA DE VITÓRIA DA CONQUISTA,VITÓRIA DA CONQUISTA,38733648004307,18625,,PRIVADA
1643 - FACULDADE ANÍSIO TEIXEIRA DE FEIRA DE SANTANA - FAT,FEIRA DE SANTANA,01149432000121,1643,,PRIVADA
1410 - FACULDADE ÁREA 1 WYDEN - ÁREA 1 wyden,SALVADOR,03681572000171,1410,,PRIVADA
500066752 - FACULDADE BRASILEIRA DO RECÔNCAVO - FBRB,CRUZ DAS ALMAS,35543437000156,500066752,,PRIVADA
447 - FACULDADE CATÓLICA DE CIÊNCIAS ECONÔMICAS DA BAHIA - FACCEBA,[DESCREDENCIADA DO MEC],,447,,
500066558 - FACULDADE DA REGIÃO SISALEIRA - FARESI,CONCEIÇÃO DO COITÉ,13761722000100,500066558,,PRIVADA
500004129 - Faculdade de Arquitetura da UFBA,SALVADOR,00000000000000,500004129,,PÚBLICA
FACULDADE DE ARQUITETURA UNIVERSIDADE DA BAHIA,SALVADOR,,,,PÚBLICA
"1782 - FACULDADE DE ARTES, CIÊNCIAS E TECNOLOGIAS - FACET",FACET,,1782,,
500005125 - FACULDADE DE CIÊNCIA E TECNOLOGIA ÁREA 1,,,500005125,,
0 - FACULDADE DE CIÊNCIAS DA BAHIA - FACIBA,,,0,,
500063613 - FACULDADE DE CIÊNCIAS EDUCACIONAIS CAPIM GROSSO,CAPIM GROSSO,13569627000100,500063613,,PRIVADA
2570 - FACULDADE DE CIÊNCIAS EDUCACIONAIS - FACE,,,2570,,
2067 - FACULDADE DE CIÊNCIAS E EMPREENDEDORISMO - FACEMP,SANTO ANTÔNIO DE JESUS,,2067,,PRIVADA
2427 - FACULDADE DE CIÊNCIAS GERENCIAIS DA BAHIA,,,2427,,
2560 - FACULDADE DE ENSINO SUPERIOR DA CIDADE DE FEIRA DE SANTANA - FAESF/UNEF,FEIRA DE SANTANA,03401083000119,2560,,PRIVADA
500033927 - FACULDADE DE EXCELÊNCIA UNEX DE ITABUNA - UNEX ITABUNA,ITABUNA,04670333000189,500033927,,PRIVADA
1645 - FACULDADE DE EXCELÊNCIA UNEX DE JEQUIÉ - UNEX JEQUIÉ,JEQUIÉ,04670333000189,1645,,PRIVADA
500068437 - FACULDADE DE ILHEUS,ILHÉUS,04245712000121,500068437,,PRIVADA
3034 - FACULDADE DELTA,SALVADOR - BA,,3034,,PRIVADA
FACULDADE DE SALVADOR,,,,,
10058 - FACULDADE DE TECNOLOGIA DE - FACTIVA,VALENÇA-BA,04017220000189,10058,,PRIVADA
12922 - FACULDADE DE TECNOLOGIA E CIÊNCIAS DA BAHIA,ALAGOINHAS,02268349000134,12922,,PRIVADA
1645 - FACULDADE DE TECNOLOGIA E CIÊNCIAS DE JEQUIÉ - FTC JEQUIÉ,JEQUIÉ,04670333000189,1645,,PRIVADA
FACULDADE DE TECNOLOGIA E CIÊNCIAS - FTC - FEIRA DE SANTANA,FEIRA DE SANTANA,04670333000189,,,PRIVADA
1364 - FACULDADE DE TECNOLOGIA E CIÊNCIAS - FTC - VITÓRIA DA CONQUISTA,VITÓRIA DA CONQUISTA - BA,,1364,,PRIVADA
FACULDADE DE TECNOLOGIA ENGENHEIRO MARCELO SILVA GUIMARÃES,CEAT,05461879000192,,,
14996 - FACULDADE DIPLOMATA,SALVADOR,15121017000174,14996,,PRIVADA
23146 - FACULDADE DOMINIUS - FAD,GUANAMBI -  BA,24235121000180,23146,,PRIVADA
500049203 - FACULDADE DOM LUIS DE ORLEANS E BRAGANÇA,FARRP,09652671000101,500049203,,
3669 - FACULDADE DOM LUIZ DE ORLEANS E BRAGANÇA,RIBEIRA DO POMBAL,09652671000101,3669,,PRIVADA
4460 - FACULDADE DOM PEDRO II DE TECNOLOGIA - FDP II Tec,SALVADOR,,4460,,PRIVADA
500060045 - FACULDADE DO NORDESTE DA BAHIA - FANEB,CORONEL JOÃO SÁ,07999769000104,500060045,,PRIVADA
1790 - FACULDADE DO SUL DA BAHIA - FASB,TEIXEIRA DE FREITAS,03760257000130,1790,,PRIVADA
2944 - FACULDADE DO SUL - FACSUL,ITABUNA,14793478001526,2944,,PRIVADA
2163 - FACULDADE EUGENIO GOMES,Ipirá,01347902000161,2163,,PRIVADA
0 - FACULDADE HÉLIO ROCHA - FHR,SALVADOR,03466601000182,0,,PRIVADA
500042900 - FACULDADE INDEPENDENTE DO NORDESTE - FAINOR,VITÓRIA DA CONQUISTA,03262477000133,500042900,,PRIVADA
3230 - FACULDADE LUIS EDUARDO MAGALHÃES,LUIS EDUARDO MAGALHÃES,05369688000103,3230,,PRIVADA
500063559 - FACULDADE MADRE THAIS,ILHÉUS,05402067000176,500063559,,PRIVADA
FACULDADE MONTENEGRO,CADASTRO SUSPENSO NO CREA-BA,14359764000182,,,
500038813 - FACULDADE PITAGORAS DE TEIXEIRA DE FREITAS,TEIXEIRA DE FREITAS,,500038813,,PRIVADA
4739 - FACULDADE PRESBITERIANA AUGUSTO GALVÃO - FAPAG,CAMPO FORMOSO,13803044000100,4739,,PRIVADA
2076 - FACULDADE REGIONAL DA BAHIA - FARB,SALVADOR -BA,,2076,,PRIVADA
500043876 - FACULDADE SANTISSIMO SACRAMENTO,Alagoinhas,34146282000151,500043876,,PRIVADA
17433 - FACULDADE SANTO AGOSTINHO DE VITÓRIA DA CONQUISTA - FASAVIC,VITÓRIA DA CONQUISTA,03735981000880,17433,,PRIVADA
3285 - FACULDADE SANTO ANTÔNIO - FSA,ALAGOINHAS - BA,05423928000100,3285,,PRIVADA
2581 - FACULDADE SÃO SALVADOR - FSS,Salvador,03871465000106,2581,,PRIVADA
3609 - FACULDADES INTEGRADAS IPITANGA - FACIIP,LAURO DE FREITAS,37506747000126,3609,,PRIVADA
2499 - FACULDADE SOCIAL SUL AMERICANA - UNIFASS,LAURO DE FREITAS,04953427000165,2499,,PRIVADA
21226 -  FACULDADE SUDOESTE - FASU - UNIGRAD,VITÓRIA DA CONQUISTA,11392888000171,21226,,PRIVADA
2037 - FACULDADE UNIME DE CIÊNCIAS EXATAS E TECNOLÓGICAS - UNIME - LAURO DE FREITAS,LAURO DE FREITAS,02959800000160,2037,,PRIVADA
1910 - FACULDADE UNINASSAU LAURO DE FREITAS - UNINASSAU,LAURO DE FREITAS,04073841000180,1910,,PRIVADA
1318 - FACULDADE UNINASSAU VITÓRIA DA CONQUISTA,VITÓRIA DA CONQUISTA - BA,63182539000129,1318,,PRIVADA
15504 - FAI - FACULDADE IRECÊ,IRECÊ,10854658000114,15504,,PRIVADA
0 - FARAL - UNIRB - FACULDADE REGIONAL DE ALAGOINHAS,ALAGOINHAS,28844791000155,0,,PRIVADA
1893 - FARB-UNIRB - FACULDADE REGIONAL DA BAHIA DE FEIRA DE SANTANA,FEIRA DE SANTANA,12447274000155,1893,,PRIVADA
500067651 - FAZAG-FACULDADE ZACARIAS DE GÓES,CREA-BABA00001640323894,04032307000125,500067651,,PRIVADA
FUNDAÇÃO EDUCACIONAL TEIXEIRA DE FREITAS - COLÉGIO DINÂMICO,,07423475000130,,,
FUNDAÇÃO ESCOLA BAHIANA DE ENGENHARIA - FBE,[TRANSFERIDO PARA OUTRO CONSELHO],01837688000121,,,
FUNDAÇÃO JOSÉ CARVALHO- ESCOLA RURAL ROLF WEINBERG,MATA DE SÃO JOÃO,13962766000107,,,PRIVADA
44563 - GRAU TÉCNICO - UNIDADE CAJAZEIRAS,SALVADOR - CAJAZEIRAS,22866298000150,44563,,PRIVADA
1 - IFBAIANO-INSTITUTO FED. DE EDUC. CIÊNCIA E TECNOLOGIA BAIANO,GUANAMBI,10724903000411,1,,PÚBLICA
1 - IFBAIANO-INSTITUTO FED. DE EDUC. CIÊNCIA E TECNOLOGIA BAIANO,SENHOR DO BONFIM,10724903000179,1,,PÚBLICA
46427 - IMG CURSOS,ITABUNA,05507255000169,46427,,PRIVADA
INSTITUIÇÃO PADRÃO PARA LIMPEZA DO SITAC,EXCLUIR,,,,
2085 -  INSTITUTO BAIANO DE ENSINO SUPERIOR - IBES,SALVADOR,06099229001264,2085,,PRIVADA
INSTITUTO BAIANO PROFISSIONALIZANTE,IBP,12622922000110,,,
20868 - INSTITUTO BRASILEIRO DE CIÊNCIA E TECNOLOGIA,Ihéus,06168418000199,20868,,PÚBLICA
INSTITUTO CULTURAL E DE PERÍCIA TÉCNICA CIENTIFICA DA BAHIA ICTEBA,ICTEBA,,,,
INSTITUTO DE EDUCACAO ANISIO TEIXEIRA,SEM IDENTIFICAÇÃO,00000000000000,,,
INSTITUTO DE EDUCACAO ANISIO TEIXEIRA DE CAETITE,,,,,
INSTITUTO DE EDUCAÇÃO E TECNOLOGIAS - INET,INET,05116251000150,,,
1123 - INSTITUTO DE EDUCAÇÃO SUPERIOR UNYAHNA DE SALVADOR - IESUS,,01221872000142,1123,,PRIVADA
500065160 - INSTITUTO DE PÓS GRADUAÇÃO E GRADUAÇÃO - IPOG,SALVADOR,04688977000102,500065160,,PRIVADA
INSTITUTO DE TECNOLOGIA DA BAHIA - ITEBA,SALVADOR,96713078000122,,,PRIVADA
INSTITUTO DE TECNOLOGIA DE CAMAÇARI,ITEBA,07395837000126,,,PRIVADA
0 - INSTITUTO DO CONHECIMENTO DA BAHIA - ICB,CANDEIAS - BA,20664238000129,0,,PRIVADA
13832 - INSTITUTO EDUCACIONAL DO OESTE BAIANO,LUIS EDUARDO MAGALHÃES,07623156000178,13832,,PÚBLICA
"2948 - INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",ITAPETINGA,10724903000764,2948,,PÚBLICA
"1 - INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",VALENÇA,00000000000000,1,,PÚBLICA
"13623 - INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",BOM JESUS DA LAPA,10724903000683,13623,,PÚBLICA
"INSTITUTO FEDERAL DE EDUCAÇÃO,CIÊNCIA E TECNOLOGIA BAIANO - IFBAIANO - CATU -",CATU,,,,PÚBLICA
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO - IFBAIANO - SANTA INÊS",SANTA INÊS,10724903000250,,,PÚBLICA
"14509 - INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO - IFBAIANO - TEIXEIRA FREITAS",TEIXEIRA DE FREITAS,10724903000845,14509,,PÚBLICA
INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA BAIANO - IFBAIANO - URUÇUCA,URUÇUCA,,,,PÚBLICA
"14509 - INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO - IFBAIANO - URUÇUCA",URUÇUCA,10724903000179,14509,,PÚBLICA
"500064008 - INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",JUAZEIRO,10764307002085,500064008,,PÚBLICA
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA - BARREIRAS",BARREIRAS,13941232000196,,,PÚBLICA
"0 - INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA - CAMAÇARI",CAMAÇARI,00000000000000,0,,PÚBLICA
"32035 - INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA - EUCLIDES DA CUNHA",EUCLIDES DA CUNHA,10764307000112,32035,,PÚBLICA
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA - EUNÁPOLIS",EUNÁPOLIS,13941232000196,,,PÚBLICA
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA - IFBA - BRUMADO",BRUMADO,10764307001860,,,PÚBLICA
"599 - INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA - IFBA - FEIRA DE SANTANA",FEIRA DE SANTANA,10764307000201,599,,PÚBLICA
"9900722535 - INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA - IFBA - ILHÉUS",ILHÉUS,10764307001437,9900722535,,PÚBLICA
